Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,2.04292309020355E-05,-2.48495608706582E-05,-0.74765039105253,0,0,0,27.4260952170301,1.055670395445,3.04369272653359E-07,4.60037879678673E-07,1.05567006631963,-2.04091859392645E-07,0.229049982407926,0,0,0,0,0,0,package://env_description/meshes/base_link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://env_description/meshes/base_link.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX robot组件.STEP-1/XYZ-PJ24-2653-01-01 机器人底座_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX robot组件.STEP-1/XYZ-PJ24-2653-01-02 应力分散板.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX robot组件.STEP-1/XYZ-PJ24-2653-01-02 应力分散板.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX robot组件.STEP-1/XYZ-PJ24-2653-01-02 应力分散板.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX robot组件.STEP-1/XYZ-PJ24-2653-01-02 应力分散板.STEP-3,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
zone1,0.000237522347327546,0.0861311047423845,0.000100011865945548,0,0,0,100.806877066515,9.03367081219723,6.03464433334203E-11,-4.49064746216151E-05,20.8048542387601,-1.21612325080903E-05,12.439411115673,0,0,0,0,0,0,package://env_description/meshes/zone1.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zone1.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/1200X1000托盘.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/M100C_H_-双雷达.STEP-3,Origin_joint_zone1,Axis_joint_zone1,joint_zone1,fixed,-1.45,0.793000000000044,0.800000000002483,0,1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
zone2,-0.000237522346957397,0.0861311047423874,-0.000100011865940219,0,0,0,100.806877066515,9.03367081219723,-6.03218668176874E-11,-4.49064746210582E-05,20.8048542387601,1.21612325480791E-05,12.439411115673,0,0,0,0,0,0,package://env_description/meshes/zone2.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zone2.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/1200X1000托盘.STEP-11;_XYZ-PJ24-2653 总装配20250108.STEP-1/M100C_H_-双雷达.STEP-4,Origin_joint_zone2,Axis_joint_zone2,joint_zone2,fixed,-1.45,0.793000000000005,-0.800000000002485,3.14159265358979,-1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
zone3,-0.0684415439431976,-0.218698244858344,1.44070096264048E-05,0,0,0,699.790180593656,25.9701557382707,6.0348614956271E-11,-4.49064746236056E-05,41.2289346553203,-1.21612325085197E-05,24.8899887523743,0,0,0,0,0,0,package://env_description/meshes/zone3.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zone3.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/1200X1000托盘.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/M100C_H_-双雷达.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-5;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-8;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-9;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-6;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-7;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-10;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-500x300x400.STEP-3,Origin_joint_zone3,Axis_joint_zone3,joint_zone3,fixed,-1.44999999999999,0.793,2.3999999999995,0,1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
zone4,-0.0617980925454238,-0.21379899491032,-0.0252814866128777,0,0,0,638.786876463627,17.0676082368567,-6.0321327128845E-11,-4.49064746227642E-05,26.6057193451958,1.21612325479998E-05,18.2402762221087,0,0,0,0,0,0,package://env_description/meshes/zone4.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zone4.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/1200X1000托盘.STEP-12;_XYZ-PJ24-2653 总装配20250108.STEP-1/M100C_H_-双雷达.STEP-5;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-30;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-27;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-29;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-26;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-28;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-22;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-21;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-20;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-18;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-14;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-11;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-12;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-10;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-25;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-24;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-16;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-23;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-9;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-15;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-19;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-17;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-13;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-7;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-6;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-5;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-8;_XYZ-PJ24-2653 总装配20250108.STEP-1/box-300x200x300.STEP-1,Origin_joint_zone4,Axis_joint_zone4,joint_zone4,fixed,-1.44999999999995,0.793,-2.39999999999951,3.14159265358979,-1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
zoneA,-0.00556468281280154,0.0894724701778807,-0.00561599115213774,0,0,0,99.715164345799,8.77395649875361,1.36344939772128E-05,1.08961255720256E-05,20.1394886687233,-5.44444304885452E-06,12.0962092500586,0,0,0,0,0,0,package://env_description/meshes/zoneA.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zoneA.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-1/1200X1000托盘.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-1/XYZ-PJ24-2653-01-26 托盘支架（宝洁提供）_Default_按加工_.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-1/XYZ-PJ24-2653-01-26 托盘支架（宝洁提供）_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-12 托盘检测光电型材支架_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/4040端盖.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-08 T-muting光电支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-13 托盘到位检测光电支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/CE-FBT4040-AL.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659.STEP-1/Kopie von Empfaengerstrahl^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659.STEP-1/Kopie von Sendestrahl^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659.STEP-1/Kopie von GSE6-_32_1.01^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/4080端盖.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/MV-ID3013PM_igs.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-11 扫码器支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-10 托盘扫码型材支架_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-08 T-muting光电支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-13 托盘到位检测光电支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/CE-FBT4080-AL.STEP-1,Origin_joint_zoneA,Axis_joint_zoneA,joint_zoneA,fixed,0,0.735000000000003,1.7,0,1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
zoneB,-0.00564147016359562,0.0894613477658045,-0.0056520834470133,0,0,0,99.7231029444658,8.77395734615948,1.36214125589424E-05,1.08961707386281E-05,20.1394890220497,-5.44440895801658E-06,12.0962102730413,0,0,0,0,0,0,package://env_description/meshes/zoneB.STL,0.196078431372549,0.666666666666667,1,1,0,0,0,0,0,0,package://env_description/meshes/zoneB.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-2/1200X1000托盘.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-2/XYZ-PJ24-2653-01-26 托盘支架（宝洁提供）_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX 托盘组件.STEP-2/XYZ-PJ24-2653-01-26 托盘支架（宝洁提供）_Default_按加工_.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-12 托盘检测光电型材支架_Default_按加工_.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/CE-FBT4040-AL.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/4040端盖.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-08 T-muting光电支架.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659-5.STEP-1/Kopie von GSE6-_32_1.01^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-13 托盘到位检测光电支架.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/MV-ID3013PM_igs.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-11 扫码器支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/4080端盖.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-10 托盘扫码型材支架_Default_按加工_.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-08 T-muting光电支架.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659-5.STEP-1/Kopie von GSE6-_41_1^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-01-13 托盘到位检测光电支架.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/CE-FBT4080-AL.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659-5.STEP-1/Kopie von Sendestrahl^3D-MARKETINGMODELL_S240408_Standard.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/GSE6-P3211_1067659-5.STEP-1/Kopie von Empfaengerstrahl^3D-MARKETINGMODELL_S240408_Standard.STEP-1,Origin_joint_zoneB,Axis_joint_zoneB,joint_zoneB,fixed,0,0.734999999999994,-1.7,0,1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
guardrail,1.52945296499415,2.77839337918363,1.18128363457791,0,0,0,66.2326402785299,20.202768353338,9.58691029424039E-06,1.92701052171936E-07,18.6513859456777,0.00114703806405233,3.05066480704414,0,0,0,0,0,0,package://env_description/meshes/guardrail.STL,1,1,0,1,0,0,0,0,0,0,package://env_description/meshes/guardrail.STL,,_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/60镀锌卡扣.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1200×H2470黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1200×H2470黄色RAL1018.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1300×H2470 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W700×H2470黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W800×H2470 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-8;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-9;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-11;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-12;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-15;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-19;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W600×H2470黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1560×H200 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-1/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-1/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-1/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-1/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-17;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W800×H2470 黄色RAL1018.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W800×H2470 黄色RAL1018.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-18;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-21;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1000×H2470黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-22;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-16;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-2/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-2/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-2/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-20;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W600×H2470黄色RAL1018.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-14;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-13;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W800×H500 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W700×H1750 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-10;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1300×H2470 黄色RAL1018.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/悬浮门配件A示意.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-7;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1200×H2470黄色RAL1018.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-6;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1200×H2470黄色RAL1018.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/悬浮门配件A示意.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/悬浮门配件B示意_Default_按加工_.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏60支腿立柱H2550 黄色RAL1023.STEP-5;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-4/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-4/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1520×H200 黄色RAL1018.STEP-4;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-3/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-3/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-2/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-2/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-4/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-4/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-3/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-3/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-2/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1520×H200 黄色RAL1018.STEP-3;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1520×H200 黄色RAL1018.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-2/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-1/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1520×H200 黄色RAL1018.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-1/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-1/GL-R52H_L-装配组件.STEP-1/GL-R52H_L_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting2光栅组件.STEP-1/XYZ-PJ24-2653-01-09B 光栅固定支架.STEP-2;_XYZ-PJ24-2653 总装配20250108.STEP-1/XYZ-PJ24-2653-XX T-muting1光栅组件.STEP-2/GL-R52H_R-装配组件.STEP-1/GL-R52H_R_ﾃﾞﾌｫﾙﾄ.STEP-1;_XYZ-PJ24-2653 总装配20250108.STEP-1/_围栏总装.STEP-1/围栏网片W1560×H200 黄色RAL1018.STEP-2,Origin_joint_guardrail,Axis_joint_guardrail,joint_guardrail,fixed,-3.20000000000002,1.21499999998898,1.59999999999988,1.5707963267949,1.5707963267949,0,base_link,0,0,0,,,,,,,,,,,,
